Player,Location,Opposition,OppositionTeam,NotOut,FinalScore,StartDate,PlayerID,RestDays,Innings,DateYYYYMMDD,OpponentRank,RankDateUsed,y_log_runs,OppStrength,Home,Away,OppStrengthZ,RestDaysZ,InningsZ,PlayerIndex,P_OOF,P_NF,P_HF
BKG Mendis,Home,v Bangladesh, Bangladesh,0,50,2023-09-09,5,3,31,20230909,7,20230909,3.9318256327243257,-7.0,1,0,-0.034355772528196146,-0.3672182920598481,0.4351539580913419,1,0.10773172920400002,0.30000450917999993,0.5922637623012
BKG Mendis,Home,v India, India,0,15,2023-09-12,5,2,32,20230912,3,20230912,2.772588722239781,-3.0,1,0,0.972874640886684,-0.37900666717981946,0.4907986452610681,1,0.413397275,0.41110900247,0.17549372231982094
BKG Mendis,Home,v Pakistan, Pakistan,0,91,2023-09-14,5,1,33,20230914,3,20230914,4.5217885770490405,-3.0,1,0,0.972874640886684,-0.3907950422997909,0.5464433324307942,1,0.062362351833,0.291351196106,0.6462864518800001
BKG Mendis,Home,v India, India,0,17,2023-09-17,5,2,34,20230917,2,20230917,2.8903717578961645,-2.0,1,0,1.224682244240404,-0.37900666717981946,0.6020880196005205,1,0.3406498090299999,0.43656435310999997,0.2227858370015665
BKG Mendis,Neutral,v South Africa, South Africa,0,76,2023-10-07,5,19,35,20231007,4,20231007,4.343805421853684,-4.0,0,0,0.721067037532964,-0.17860429014030535,0.6577327067702466,1,0.06074850624300001,0.30905273846500003,0.6301987553099999
BKG Mendis,Neutral,v Pakistan, Pakistan,0,122,2023-10-10,5,2,36,20231010,2,20231010,4.812184355372417,-2.0,0,0,1.224682244240404,-0.37900666717981946,0.7133773939399729,1,0.0708347215923,0.2511586536334,0.6780066248
BKG Mendis,Neutral,v Australia, Australia,0,9,2023-10-16,5,5,37,20231016,4,20231016,2.302585092994046,-4.0,0,0,0.721067037532964,-0.3436415418199052,0.769022081109699,1,0.6506104597000001,0.274683680963,0.07470585884877652
BKG Mendis,Neutral,v Netherlands, Netherlands,0,11,2023-10-21,5,4,38,20231021,14,20231021,2.4849066497880004,-14.0,0,0,-1.7970089960042364,-0.35542991693987663,0.8246667682794252,1,0.7514045548,0.21305166767300002,0.035543777767423686
BKG Mendis,Neutral,v England, England,0,11,2023-10-26,5,4,39,20231026,6,20231026,2.4849066497880004,-6.0,0,0,0.21745183082552388,-0.35542991693987663,0.8803114554491515,1,0.6412271038,0.28541311177,0.07335978501616078
BKG Mendis,Neutral,v Afghanistan, Afghanistan,0,39,2023-10-30,5,3,40,20231030,9,20231030,3.6888794541139363,-9.0,0,0,-0.5379709792356362,-0.3672182920598481,0.9359561426188776,1,0.16599527813999998,0.40837098920000003,0.4256337327313999
BKG Mendis,Away,v India, India,0,1,2023-11-02,5,2,41,20231102,1,20231102,0.6931471805599453,-1.0,0,1,1.4764898475941242,-0.37900666717981946,0.9916008297886039,1,0.9586930820999998,0.039427319601760005,0.0018795982468868958
BKG Mendis,Neutral,v Bangladesh, Bangladesh,0,19,2023-11-06,5,3,42,20231106,8,20231106,2.995732273553991,-8.0,0,0,-0.2861633758819162,-0.3672182920598481,1.04724551695833,1,0.49335683869999997,0.29815864217999993,0.20848451988952058
BKG Mendis,Neutral,v New Zealand, New Zealand,0,6,2023-11-09,5,2,43,20231109,5,20231109,1.9459101490553132,-5.0,0,0,0.46925943417924393,-0.37900666717981946,1.1028902041280562,1,0.8405200930000001,0.140262433779,0.01921747351084573
BKG Mendis,Home,v Zimbabwe, Zimbabwe,0,46,2024-01-06,5,57,44,20240106,11,20240106,3.8501476017100584,-11.0,1,0,-1.0415861859430764,0.2693539644186086,1.1585348912977824,1,0.18001034156999998,0.34264186278000003,0.47734779496554003
BKG Mendis,Home,v Zimbabwe, Zimbabwe,0,17,2024-01-08,5,1,45,20240108,11,20240108,2.8903717578961645,-11.0,1,0,-1.0415861859430764,-0.3907950422997909,1.2141795784675087,1,0.5313564313000001,0.36684915958,0.10179440873741973
BKG Mendis,Home,v Zimbabwe, Zimbabwe,1,66,2024-01-11,5,2,46,20240111,11,20240110,4.204692619390966,-11.0,1,0,-1.0415861859430764,-0.37900666717981946,1.2698242656372347,1,0.080367934331,0.315657378098,0.6039746876
BKG Mendis,Home,v Afghanistan, Afghanistan,0,16,2024-02-09,5,28,47,20240209,9,20240110,2.833213344056216,-9.0,1,0,-0.5379709792356362,-0.07250891406056256,1.325468952806961,1,0.5116764350999999,0.37769482697,0.1106287373296464
BKG Mendis,Home,v Afghanistan, Afghanistan,0,61,2024-02-11,5,1,48,20240211,9,20240110,4.127134385045092,-9.0,1,0,-0.5379709792356362,-0.3907950422997909,1.3811136399766872,1,0.094979653659,0.37676505725,0.5282552883655
BKG Mendis,Home,v Afghanistan, Afghanistan,0,40,2024-02-14,5,2,49,20240214,9,20240110,3.713572066704308,-9.0,1,0,-0.5379709792356362,-0.37900666717981946,1.4367583271464133,1,0.15176920231000002,0.44249269464999996,0.405738102405693
BKG Mendis,Away,v Bangladesh, Bangladesh,0,59,2024-03-13,5,27,50,20240313,8,20240110,4.0943445622221,-8.0,0,1,-0.2861633758819162,-0.08429728918053399,1.4924030143161395,1,0.06349177523899999,0.33245567047999997,0.6040525546800001
BKG Mendis,Away,v Bangladesh, Bangladesh,0,16,2024-03-15,5,1,51,20240315,8,20240110,2.833213344056216,-8.0,0,1,-0.2861633758819162,-0.3907950422997909,1.5480477014858658,1,0.34111740451000006,0.45355352592,0.20532906903623271
BKG Mendis,Away,v Bangladesh, Bangladesh,0,29,2024-03-18,5,2,52,20240318,8,20240110,3.4011973816621555,-8.0,0,1,-0.2861633758819162,-0.37900666717981946,1.6036923886555918,1,0.14130851004,0.48609856465000006,0.37259292511668
BKG Mendis,Home,v India, India,0,14,2024-08-02,5,136,53,20240802,1,20240802,2.70805020110221,-1.0,1,0,1.4764898475941242,1.2006355988963509,1.659337075825318,1,0.3421756319700001,0.50838225708,0.14944211051855505
BKG Mendis,Home,v India, India,0,30,2024-08-04,5,1,54,20240804,1,20240804,3.4339872044851463,-1.0,1,0,1.4764898475941242,-0.3907950422997909,1.7149817629950443,1,0.136451989581,0.5091697346,0.3543782758352871
BKG Mendis,Home,v India, India,0,59,2024-08-07,5,2,55,20240807,1,20240807,4.0943445622221,-1.0,1,0,1.4764898475941242,-0.37900666717981946,1.7706264501647706,1,0.063352482853,0.36459088097,0.5720566357099001
BKG Mendis,Home,v West Indies, West Indies,0,13,2024-10-20,5,73,56,20241020,10,20241020,2.639057329615259,-10.0,1,0,-0.7897785825893563,0.45796796633815134,1.8262711373344964,1,0.6103832154,0.32524166686,0.06437511733537106
BKG Mendis,Home,v West Indies, West Indies,0,3,2024-10-23,5,2,57,20241023,10,20241023,1.3862943611198906,-10.0,1,0,-0.7897785825893563,-0.37900666717981946,1.8819158245042227,1,0.9625449653,0.03582418737568,0.0016308473779250313
BKG Mendis,Home,v West Indies, West Indies,1,56,2024-10-26,5,2,58,20241026,10,20241026,4.04305126783455,-10.0,1,0,-0.7897785825893563,-0.37900666717981946,1.937560511673949,1,0.112170594711,0.22255957799300002,0.6652698279100001
BKG Mendis,Home,v New Zealand, New Zealand,0,143,2024-11-13,5,17,59,20241113,5,20241113,4.969813299576001,-5.0,1,0,0.46925943417924393,-0.20218104038024817,1.993205198843675,1,0.0757768382517,0.21297921079840001,0.7112439504
BKG Mendis,Home,v New Zealand, New Zealand,1,74,2024-11-17,5,3,60,20241117,5,20241117,4.31748811353631,-5.0,1,0,0.46925943417924393,-0.3672182920598481,2.0488498860134015,1,0.073151750663,0.21665085702300002,0.7101973914000002
BKG Mendis,Away,v New Zealand, New Zealand,0,2,2025-01-05,5,48,61,20250105,5,20250105,1.0986122886681096,-5.0,0,1,0.46925943417924393,0.16325858833886583,2.1044945731831275,1,0.9523003431999999,0.04372008764118001,0.0039795697206856965
BKG Mendis,Away,v New Zealand, New Zealand,0,2,2025-01-08,5,2,62,20250108,5,20250108,1.0986122886681096,-5.0,0,1,0.46925943417924393,-0.37900666717981946,2.1601392603528535,1,0.9770507897,0.020795509893440003,0.0021537007842642674
BKG Mendis,Away,v New Zealand, New Zealand,0,54,2025-01-11,5,2,63,20250111,5,20250111,4.007333185232471,-5.0,0,1,0.46925943417924393,-0.37900666717981946,2.21578394752258,1,0.10654927382400001,0.21749877219199998,0.6759519536249999
BKG Mendis,Home,v Australia, Australia,0,19,2025-02-12,5,31,64,20250212,2,20250212,2.995732273553991,-2.0,1,0,1.224682244240404,-0.03714378870064831,2.271428634692306,1,0.37101577662,0.37989637750999994,0.24908784510809523
BKG Mendis,Home,v Australia, Australia,0,101,2025-02-14,5,1,65,20250214,2,20250214,4.624972813284271,-2.0,1,0,1.224682244240404,-0.3907950422997909,2.327073321862032,1,0.06519067787,0.27414507046000003,0.66066425145
BKG Mendis,Home,v Bangladesh, Bangladesh,0,45,2025-07-02,5,137,66,20250702,10,20250702,3.828641396489095,-10.0,1,0,-0.7897785825893563,1.2124239740163223,2.3827180090317586,1,0.145315026385,0.36612430878999996,0.48856066553960104
BKG Mendis,Home,v Bangladesh, Bangladesh,0,56,2025-07-05,5,2,67,20250705,9,20250705,4.04305126783455,-9.0,1,0,-0.5379709792356362,-0.37900666717981946,2.4383626962014846,1,0.103745961319,0.3714445142299999,0.5248095233449501
BKG Mendis,Home,v Bangladesh, Bangladesh,0,124,2025-07-08,5,2,68,20250708,9,20250708,4.8283137373023015,-9.0,1,0,-0.5379709792356362,-0.37900666717981946,2.4940073833712106,1,0.05830763319299999,0.269630867128,0.67206149893
BKG Mendis,Away,v Zimbabwe, Zimbabwe,0,38,2025-08-29,5,51,69,20250829,11,20250829,3.6635616461296463,-11.0,0,1,-1.0415861859430764,0.1986237136987801,2.549652070540937,1,0.134936866333,0.36390538263000005,0.5011577511129299
BKG Mendis,Away,v Zimbabwe, Zimbabwe,0,5,2025-08-31,5,1,70,20250831,11,20250831,1.791759469228055,-11.0,0,1,-1.0415861859430764,-0.3907950422997909,2.605296757710663,1,0.8854077910000001,0.10387362844199999,0.010718580786281951
BKG Mendis,Away,v Pakistan, Pakistan,0,0,2025-11-11,5,71,71,20251111,4,20251111,0.0,-4.0,0,1,0.721067037532964,0.43439121609820847,2.660941444880389,1,0.9934406818000001,0.006276132555578201,0.00028318539015907766
BKG Mendis,Away,v Pakistan, Pakistan,0,20,2025-11-14,5,2,72,20251114,4,20251114,3.044522437723423,-4.0,0,1,0.721067037532964,-0.37900666717981946,2.7165861320501157,1,0.34723606424,0.29754313018,0.3552208057496317
BKG Mendis,Away,v Pakistan, Pakistan,0,34,2025-11-16,5,1,73,20251116,4,20251116,3.5553480614894135,-4.0,0,1,0.721067037532964,-0.3907950422997909,2.7722308192198417,1,0.13439948228,0.35558449196,0.5100160261521
C Karunaratne,Away,v England, England,0,21,2021-07-01,7,1,1,20210701,3,20210701,3.091042453358316,-3.0,0,1,0.972874640886684,-0.3907950422997909,-1.2341866570004438,2,0.051855176466,0.7545231758,0.1936216474948
C Karunaratne,Away,v England, England,0,11,2021-07-04,7,2,2,20210704,3,20210704,2.4849066497880004,-3.0,0,1,0.972874640886684,-0.37900666717981946,-1.1785419698307178,2,0.17473176947400001,0.6400882204,0.18518001007771312
C Karunaratne,Home,v India, India,1,43,2021-07-18,7,13,3,20210718,4,20210718,3.784189633918261,-4.0,1,0,0.721067037532964,-0.24933454086013387,-1.1228972826609915,2,0.053704493798600005,0.3864146942410001,0.5598808121
C Karunaratne,Home,v India, India,1,44,2021-07-20,7,1,4,20210720,4,20210720,3.8066624897703196,-4.0,1,0,0.721067037532964,-0.3907950422997909,-1.0672525954912653,2,0.06455111719500001,0.301880302917,0.6335685795000001
C Karunaratne,Home,v India, India,0,3,2021-07-23,7,2,5,20210723,4,20210723,1.3862943611198906,-4.0,1,0,0.721067037532964,-0.37900666717981946,-1.011607908321539,2,0.8927001028000001,0.09598305271009998,0.011316844548086404
C Karunaratne,Home,v South Africa, South Africa,1,7,2021-09-02,7,40,6,20210902,5,20210902,2.0794415416798357,-5.0,1,0,0.46925943417924393,0.06895158737909447,-0.955963221151813,2,0.26340068176,0.28425353326,0.45234578518
C Karunaratne,Home,v South Africa, South Africa,0,36,2021-09-04,7,1,7,20210904,5,20210904,3.6109179126442243,-5.0,1,0,0.46925943417924393,-0.3907950422997909,-0.9003185339820867,2,0.11661737001099999,0.3376885256400001,0.5456941040013
C Karunaratne,Home,v South Africa, South Africa,0,16,2021-09-07,7,2,8,20210907,5,20210907,2.833213344056216,-5.0,1,0,0.46925943417924393,-0.37900666717981946,-0.8446738468123606,2,0.30477136078000006,0.45043962176999996,0.24478901702888053
C Karunaratne,Home,v Zimbabwe, Zimbabwe,1,5,2022-01-16,7,130,9,20220116,14,20220116,1.791759469228055,-14.0,1,0,-1.7970089960042364,1.1299053481765222,-0.7890291596426343,2,0.25158453725,0.38749871069,0.36091675076999996
C Karunaratne,Home,v Zimbabwe, Zimbabwe,0,34,2022-01-18,7,1,10,20220118,14,20220118,3.5553480614894135,-14.0,1,0,-1.7970089960042364,-0.3907950422997909,-0.7333844724729082,2,0.17186434373,0.47032642797999996,0.35780922806982013
C Karunaratne,Home,v Zimbabwe, Zimbabwe,0,30,2022-01-21,7,2,11,20220121,14,20220121,3.4339872044851463,-14.0,1,0,-1.7970089960042364,-0.37900666717981946,-0.677739785303182,2,0.18458405987999996,0.5109837904100001,0.304432149415488
C Karunaratne,Home,v Australia, Australia,0,7,2022-06-14,7,143,12,20220614,3,20220614,2.0794415416798357,-3.0,1,0,0.972874640886684,1.2831542247361507,-0.6220950981334558,2,0.53737065092,0.39329196514000003,0.06933738368716216
C Karunaratne,Home,v Australia, Australia,0,18,2022-06-16,7,1,13,20220616,4,20220616,2.9444389791664403,-4.0,1,0,0.721067037532964,-0.3907950422997909,-0.5664504109637296,2,0.24884721754099995,0.50878111824,0.24237166424305076
C Karunaratne,Home,v Australia, Australia,1,0,2022-06-19,7,2,14,20220619,5,20220619,0.0,-5.0,1,0,0.46925943417924393,-0.37900666717981946,-0.5108057237940034,2,0.34257036660000006,0.3693337803400001,0.2880958526099999
C Karunaratne,Home,v Australia, Australia,0,7,2022-06-21,7,1,15,20220621,5,20220621,2.0794415416798357,-5.0,1,0,0.46925943417924393,-0.3907950422997909,-0.4551610366242772,2,0.6738541085000002,0.27969898557,0.04644690602077391
C Karunaratne,Home,v Australia, Australia,0,75,2022-06-24,7,2,16,20220624,5,20220624,4.330733340286331,-5.0,1,0,0.46925943417924393,-0.37900666717981946,-0.399516349454551,2,0.0739890749174,0.281724989335,0.64428593546
C Karunaratne,Away,v India, India,0,14,2023-01-10,7,199,17,20230110,5,20230110,2.70805020110221,-5.0,0,1,0.46925943417924393,1.9433032314545502,-0.3438716622848248,2,0.23912776811999997,0.4186862057900001,0.34218602579121693
C Karunaratne,Away,v India, India,0,17,2023-01-12,7,1,18,20230112,4,20230112,2.8903717578961645,-4.0,0,1,0.721067037532964,-0.3907950422997909,-0.2882269751150986,2,0.17499226015799998,0.47416697652000006,0.35084076347018
C Karunaratne,Away,v India, India,0,1,2023-01-15,7,2,19,20230115,4,20230115,0.6931471805599453,-4.0,0,1,0.721067037532964,-0.37900666717981946,-0.23258228794537242,2,0.9444969038,0.052587085146399995,0.0029160109651855835
C Karunaratne,Away,v New Zealand, New Zealand,0,11,2023-03-25,7,68,20,20230325,3,20230325,2.4849066497880004,-3.0,0,1,0.972874640886684,0.3990260907382942,-0.17693760077564624,2,0.4157056016800001,0.31932776379,0.26496663516623853
C Karunaratne,Away,v New Zealand, New Zealand,0,24,2023-03-31,7,5,21,20230331,2,20230331,3.2188758248682006,-2.0,0,1,1.224682244240404,-0.3436415418199052,-0.12129291360592004,2,0.128322260108,0.36194757143999995,0.5097301681362
C Karunaratne,Neutral,v Australia, Australia,0,2,2023-10-16,7,198,22,20231016,4,20231016,1.0986122886681096,-4.0,0,0,0.721067037532964,1.9315148563345788,-0.06564822643619385,2,0.9239272620999998,0.069632363132,0.0064403750979310104
C Karunaratne,Neutral,v New Zealand, New Zealand,0,6,2023-11-09,7,23,23,20231109,5,20231109,1.9459101490553132,-5.0,0,0,0.46925943417924393,-0.13145078966041968,-0.010003539266467654,2,0.82354674,0.137343001412,0.03911025884869782
CAK Rajitha,Home,v Afghanistan, Afghanistan,0,8,2022-11-25,9,492,1,20221125,9,20221125,2.1972245773362196,-9.0,1,0,-0.5379709792356362,5.397297141606177,-1.2341866570004438,3,0.20638304712199995,0.7396001977000001,0.05401675550627531
CAK Rajitha,Away,v India, India,1,9,2023-01-10,9,45,2,20230110,5,20230110,2.302585092994046,-5.0,0,1,0.46925943417924393,0.12789346297895157,-1.1785419698307178,3,0.08172841046,0.5262876205000001,0.39198396921000006
CAK Rajitha,Away,v India, India,1,17,2023-01-12,9,1,3,20230112,4,20230112,2.8903717578961645,-4.0,0,1,0.721067037532964,-0.3907950422997909,-1.1228972826609915,3,0.06931877432,0.39173092096000006,0.5389503042
CAK Rajitha,Away,v India, India,1,13,2023-01-15,9,2,4,20230115,4,20230115,2.639057329615259,-4.0,0,1,0.721067037532964,-0.37900666717981946,-1.0672525954912653,3,0.08747604813999998,0.3559284061900001,0.5565955462
CAK Rajitha,Away,v New Zealand, New Zealand,0,5,2023-03-25,9,68,5,20230325,3,20230325,1.791759469228055,-3.0,0,1,0.972874640886684,0.3990260907382942,-1.011607908321539,3,0.5009524957399999,0.3832391685200001,0.11580833473191171
CAK Rajitha,Away,v New Zealand, New Zealand,0,9,2023-03-31,9,5,6,20230331,2,20230331,2.302585092994046,-2.0,0,1,1.224682244240404,-0.3436415418199052,-0.955963221151813,3,0.27960539506,0.4869909215999999,0.23340368374438097
CAK Rajitha,Home,v Afghanistan, Afghanistan,0,0,2023-06-02,9,62,7,20230602,8,20230602,0.0,-8.0,1,0,-0.2861633758819162,0.32829584001846573,-0.9003185339820867,3,0.9815797173,0.017905450904202997,0.000514831820283644
CAK Rajitha,Neutral,v Ireland, Ireland,0,0,2023-06-25,9,22,8,20230625,13,20230625,0.0,-13.0,0,0,-1.5452013926505164,-0.1432391647803911,-0.8446738468123606,3,0.9955533446999999,0.0041751109218864,0.0002715436506725675
CAK Rajitha,Neutral,v Scotland, Scotland,0,1,2023-06-27,9,1,9,20230627,12,20230627,0.6931471805599453,-12.0,0,0,-1.2933937892967964,-0.3907950422997909,-0.7890291596426343,3,0.9899270037000001,0.0091231778314,0.0009498186289326451
CAK Rajitha,Home,v Bangladesh, Bangladesh,1,1,2023-09-09,9,73,10,20230909,7,20230909,0.6931471805599453,-7.0,1,0,-0.034355772528196146,0.45796796633815134,-0.7333844724729082,3,0.4626129591000001,0.18697616285999996,0.3504108779600001
CAK Rajitha,Home,v India, India,0,1,2023-09-12,9,2,11,20230912,3,20230912,0.6931471805599453,-3.0,1,0,0.972874640886684,-0.37900666717981946,-0.677739785303182,3,0.9734629897999999,0.02437755611911,0.002159454347611494
CAK Rajitha,Neutral,v South Africa, South Africa,0,33,2023-10-07,9,24,12,20231007,4,20231007,3.5263605246161616,-4.0,0,0,0.721067037532964,-0.11966241454044825,-0.6220950981334558,3,0.126200177431,0.23695694415699997,0.636842878652
CAK Rajitha,Neutral,v Afghanistan, Afghanistan,0,5,2023-10-30,9,22,13,20231030,9,20231030,1.791759469228055,-9.0,0,0,-0.5379709792356362,-0.1432391647803911,-0.5664504109637296,3,0.8057912567999999,0.157958627703,0.03625011560725288
CAK Rajitha,Away,v India, India,0,14,2023-11-02,9,2,14,20231102,1,20231102,2.70805020110221,-1.0,0,1,1.4764898475941242,-0.37900666717981946,-0.5108057237940034,3,0.210356081461,0.35197195708,0.43767196088569
CAK Rajitha,Neutral,v Bangladesh, Bangladesh,0,0,2023-11-06,9,3,15,20231106,8,20231106,0.0,-8.0,0,0,-0.2861633758819162,-0.3672182920598481,-0.4551610366242772,3,0.9873594056,0.012120222129472003,0.0005203722926822896
CBRLS Kumara,Away,v India, India,0,0,2023-01-12,10,47,1,20230112,4,20230112,0.0,-4.0,0,1,0.721067037532964,0.15147021321889442,-1.2341866570004438,4,0.8951698152,0.10371678711308997,0.0011133973353476135
CBRLS Kumara,Away,v India, India,0,9,2023-01-15,10,2,2,20230115,4,20230115,2.302585092994046,-4.0,0,1,0.721067037532964,-0.37900666717981946,-1.1785419698307178,4,0.43890672131,0.34919980454,0.2118934740471841
CBRLS Kumara,Away,v New Zealand, New Zealand,0,10,2023-03-25,10,68,3,20230325,3,20230325,2.3978952727983707,-3.0,0,1,0.972874640886684,0.3990260907382942,-1.1228972826609915,4,0.29510531515,0.45657682212999995,0.24831786257989702
CBRLS Kumara,Away,v New Zealand, New Zealand,1,0,2023-03-31,10,5,4,20230331,2,20230331,0.0,-2.0,0,1,1.224682244240404,-0.3436415418199052,-1.0672525954912653,4,0.3414167223,0.35121306122999996,0.30737021723999997
CBRLS Kumara,Home,v Afghanistan, Afghanistan,1,4,2023-06-02,10,62,5,20230602,8,20230602,1.6094379124341003,-8.0,1,0,-0.2861633758819162,0.32829584001846573,-1.011607908321539,4,0.25915765801,0.36428083088,0.37656151099
CBRLS Kumara,Neutral,v Ireland, Ireland,0,4,2023-06-25,10,22,6,20230625,13,20230625,1.6094379124341003,-13.0,0,0,-1.5452013926505164,-0.1432391647803911,-0.955963221151813,4,0.8714102824999999,0.11637521124159997,0.012214506418085113
CBRLS Kumara,Neutral,v Scotland, Scotland,0,5,2023-06-27,10,1,7,20230627,12,20230627,1.791759469228055,-12.0,0,0,-1.2933937892967964,-0.3907950422997909,-0.9003185339820867,4,0.8795077071,0.10325780217429999,0.017234490992672467
CBRLS Kumara,Neutral,v Netherlands, Netherlands,0,2,2023-06-30,10,2,8,20230630,15,20230630,1.0986122886681096,-15.0,0,0,-2.0488165993579566,-0.37900666717981946,-0.8446738468123606,4,0.9724688039000001,0.025610988557362005,0.0019202078128241929
CBRLS Kumara,Neutral,v Australia, Australia,0,4,2023-10-16,10,107,9,20231016,4,20231016,1.6094379124341003,-4.0,0,0,0.721067037532964,0.8587727204171796,-0.7890291596426343,4,0.8712510524,0.10061839899229998,0.028130548785121036
CBRLS Kumara,Away,v Bangladesh, Bangladesh,1,5,2024-03-13,10,148,10,20240313,8,20240110,1.791759469228055,-8.0,0,1,-0.2861633758819162,1.342096100336008,-0.7333844724729082,4,0.2652347281,0.2746269319,0.46013834036
CBRLS Kumara,Away,v Bangladesh, Bangladesh,0,1,2024-03-18,10,4,11,20240318,8,20240110,0.6931471805599453,-8.0,0,1,-0.2861633758819162,-0.35542991693987663,-0.677739785303182,4,0.9620106249999999,0.03545457978880401,0.0025347951623508275
CBRLS Kumara,Away,v New Zealand, New Zealand,1,1,2025-01-05,10,292,12,20250105,5,20250105,0.6931471805599453,-5.0,0,1,0.46925943417924393,3.0396221176118923,-0.6220950981334558,4,0.4110589473000001,0.21476520678,0.37417584544
DM de Silva,Away,v Bangladesh, Bangladesh,0,10,2021-05-25,13,1,1,20210525,7,20210525,2.3978952727983707,-7.0,0,1,-0.034355772528196146,-0.3907950422997909,-1.2341866570004438,5,0.16204348221,0.7805972566999999,0.05735926177534721
DM de Silva,Away,v Bangladesh, Bangladesh,1,55,2021-05-28,13,2,2,20210528,7,20210528,4.02535169073515,-7.0,0,1,-0.034355772528196146,-0.37900666717981946,-1.1785419698307178,5,0.05117742102449999,0.4120578558719,0.5367647231
DM de Silva,Away,v England, England,0,91,2021-07-01,13,33,3,20210701,3,20210701,4.5217885770490405,-3.0,0,1,0.972874640886684,-0.013567038460705465,-1.1228972826609915,5,0.0709969517299,0.3074753618987,0.6215276865
DM de Silva,Away,v England, England,0,4,2021-07-04,13,2,4,20210704,3,20210704,1.6094379124341003,-3.0,0,1,0.972874640886684,-0.37900666717981946,-1.0672525954912653,5,0.7202263623999999,0.23943572917399997,0.04033790847991943
DM de Silva,Home,v India, India,0,14,2021-07-18,13,13,5,20210718,4,20210718,2.70805020110221,-4.0,1,0,0.721067037532964,-0.24933454086013387,-1.011607908321539,5,0.39617315492000005,0.4185165202,0.18531032501838937
DM de Silva,Home,v India, India,0,32,2021-07-20,13,1,6,20210720,4,20210720,3.4965075614664802,-4.0,1,0,0.721067037532964,-0.3907950422997909,-0.955963221151813,5,0.11863632926699999,0.41890762642,0.46245604437553006
DM de Silva,Home,v India, India,0,2,2021-07-23,13,2,7,20210723,4,20210723,1.0986122886681096,-4.0,1,0,0.721067037532964,-0.37900666717981946,-0.9003185339820867,5,0.9307829973000001,0.06553556264619999,0.003681440325288058
DM de Silva,Home,v South Africa, South Africa,0,44,2021-09-02,13,40,8,20210902,5,20210902,3.8066624897703196,-5.0,1,0,0.46925943417924393,0.06895158737909447,-0.8446738468123606,5,0.11502129847,0.252344634938,0.6326340661148999
DM de Silva,Home,v South Africa, South Africa,0,12,2021-09-04,13,1,9,20210904,5,20210904,2.5649493574615367,-5.0,1,0,0.46925943417924393,-0.3907950422997909,-0.7890291596426343,5,0.487665564,0.36699450279999996,0.14533993375289417
DM de Silva,Home,v South Africa, South Africa,0,31,2021-09-07,13,2,10,20210907,5,20210907,3.4657359027997265,-5.0,1,0,0.46925943417924393,-0.37900666717981946,-0.7333844724729082,5,0.135641746529,0.4110511218799999,0.4533071313645
DM de Silva,Home,v Australia, Australia,0,7,2022-06-14,13,279,11,20220614,3,20220614,2.0794415416798357,-3.0,1,0,0.972874640886684,2.886373241052264,-0.677739785303182,5,0.5548282516999999,0.36995800983000005,0.0752137391043751
DM de Silva,Home,v Australia, Australia,0,34,2022-06-16,13,1,12,20220616,4,20220616,3.5553480614894135,-4.0,1,0,0.721067037532964,-0.3907950422997909,-0.6220950981334558,5,0.116149836755,0.40370124552,0.48014891772451
DM de Silva,Home,v Australia, Australia,0,25,2022-06-19,13,2,13,20220619,5,20220619,3.258096538021482,-5.0,1,0,0.46925943417924393,-0.37900666717981946,-0.5664504109637296,5,0.16911388306,0.46527205419000006,0.36561406234896604
DM de Silva,Home,v Australia, Australia,0,60,2022-06-21,13,1,14,20220621,5,20220621,4.110873864173311,-5.0,1,0,0.46925943417924393,-0.3907950422997909,-0.5108057237940034,5,0.061129340767,0.3262735845800001,0.612597074814
DM de Silva,Home,v Afghanistan, Afghanistan,0,16,2022-11-25,13,156,15,20221125,9,20221125,2.833213344056216,-9.0,1,0,-0.5379709792356362,1.4364031012957792,-0.4551610366242772,5,0.35257695529000005,0.44960038243000006,0.197822662427717
DM de Silva,Home,v Afghanistan, Afghanistan,0,5,2022-11-30,13,4,16,20221130,9,20221130,1.791759469228055,-9.0,1,0,-0.5379709792356362,-0.35542991693987663,-0.399516349454551,5,0.8394023368999999,0.149003509953,0.011594153540089098
DM de Silva,Away,v India, India,0,47,2023-01-10,13,40,17,20230110,5,20230110,3.8712010109078907,-5.0,0,1,0.46925943417924393,0.06895158737909447,-0.3438716622848248,5,0.08479161925100001,0.256206154622,0.6590022265399998
DM de Silva,Away,v India, India,0,0,2023-01-12,13,1,18,20230112,4,20230112,0.0,-4.0,0,1,0.721067037532964,-0.3907950422997909,-0.2882269751150986,5,0.9857828804000002,0.013589477236244,0.0006276424442644564
DM de Silva,Away,v New Zealand, New Zealand,0,13,2023-03-31,13,77,19,20230331,2,20230331,2.639057329615259,-2.0,0,1,1.224682244240404,0.505121466818037,-0.23258228794537242,5,0.35018229233,0.30431082509999996,0.34550688273025026
DM de Silva,Home,v Afghanistan, Afghanistan,0,51,2023-06-02,13,62,20,20230602,8,20230602,3.9512437185814275,-8.0,1,0,-0.2861633758819162,0.32829584001846573,-0.17693760077564624,5,0.09557286058199999,0.30291365473399995,0.6015134846224001
