Player,Location,Opposition,OppositionTeam,NotOut,FinalScore,StartDate,PlayerID,RestDays,Innings,DateYYYYMMDD,OpponentRank,RankDateUsed,y_log_runs,OppStrength,Home,Away,OppStrengthZ,RestDaysZ,InningsZ,PlayerIndex,P_OOF,P_NF,P_HF,prob_sum,most_likely_state
BKG Mendis,Neutral,v Ireland, Ireland,0,0,2023-06-25,5,5,23,20230625,13,20230625,0.0,-13.0,0,0,-1.5452013926505164,-0.3436415418199052,-0.0100035392664676,1,0.9896512132675,0.0096820613216538,0.0006667254456118,1.0000000000347657,OOF
BKG Mendis,Neutral,v Scotland, Scotland,0,1,2023-06-27,5,1,24,20230627,12,20230627,0.6931471805599453,-12.0,0,0,-1.2933937892967964,-0.3907950422997909,0.0456411479032585,1,0.992371812195,0.0070423000289699,0.0005858877245688,0.9999999999485387,OOF
BKG Mendis,Neutral,v Netherlands, Netherlands,0,10,2023-06-30,5,2,25,20230630,15,20230630,2.3978952727983707,-15.0,0,0,-2.048816599357957,-0.3790066671798194,0.1012858350729847,1,0.8613668850699999,0.1124443809286225,0.0261887340062429,1.0000000000048654,OOF
BKG Mendis,Away,v Zimbabwe, Zimbabwe,1,25,2023-07-02,5,1,26,20230702,11,20230702,3.258096538021482,-11.0,0,1,-1.0415861859430764,-0.3907950422997909,0.1569305222427109,1,0.1333641677939774,0.322863399009325,0.54377243311825,0.9999999999215523,HF
BKG Mendis,Neutral,v West Indies, West Indies,1,34,2023-07-07,5,4,27,20230707,10,20230707,3.555348061489413,-10.0,0,0,-0.7897785825893563,-0.3554299169398766,0.2125752094124371,1,0.0907258303843882,0.338340333593225,0.5709338361499502,1.0000000001275633,HF
BKG Mendis,Neutral,v Netherlands, Netherlands,0,43,2023-07-09,5,1,28,20230709,14,20230709,3.784189633918261,-14.0,0,0,-1.7970089960042364,-0.3907950422997909,0.2682198965821633,1,0.1443975829304875,0.446121753771125,0.4094806631944435,0.999999999896056,NF
BKG Mendis,Home,v Bangladesh, Bangladesh,0,5,2023-08-31,5,52,29,20230831,7,20230831,1.791759469228055,-7.0,1,0,-0.0343557725281961,0.2104120888187515,0.3238645837518895,1,0.85811607241,0.1274735818068687,0.0144103457926338,1.0000000000095026,OOF
BKG Mendis,Neutral,v Afghanistan, Afghanistan,0,92,2023-09-05,5,4,30,20230905,9,20230905,4.532599493153256,-9.0,0,0,-0.5379709792356362,-0.3554299169398766,0.3795092709216157,1,0.0794034307917092,0.28748314063241,0.6331134285790999,1.0000000000032192,HF
BKG Mendis,Home,v Bangladesh, Bangladesh,0,50,2023-09-09,5,3,31,20230909,7,20230909,3.9318256327243257,-7.0,1,0,-0.0343557725281961,-0.3672182920598481,0.4351539580913419,1,0.099922669413321,0.359881128467,0.5401962020465924,0.9999999999269134,HF
BKG Mendis,Home,v India, India,0,15,2023-09-12,5,2,32,20230912,3,20230912,2.772588722239781,-3.0,1,0,0.972874640886684,-0.3790066671798194,0.4907986452610681,1,0.392743130067425,0.44951898502925,0.1577378849275148,1.0000000000241898,NF
BKG Mendis,Home,v Pakistan, Pakistan,0,91,2023-09-14,5,1,33,20230914,3,20230914,4.5217885770490405,-3.0,1,0,0.972874640886684,-0.3907950422997909,0.5464433324307942,1,0.0586267804442562,0.3476981614455845,0.59367505813435,1.0000000000241906,HF
BKG Mendis,Home,v India, India,0,17,2023-09-17,5,2,34,20230917,2,20230917,2.8903717578961645,-2.0,1,0,1.224682244240404,-0.3790066671798194,0.6020880196005205,1,0.3215693173344675,0.48029397130225,0.1981367114113702,1.0000000000480875,NF
BKG Mendis,Neutral,v South Africa, South Africa,0,76,2023-10-07,5,19,35,20231007,4,20231007,4.343805421853684,-4.0,0,0,0.721067037532964,-0.1786042901403053,0.6577327067702466,1,0.0566582947672948,0.3643340618016967,0.57900764338465,0.9999999999536415,HF
BKG Mendis,Neutral,v Pakistan, Pakistan,0,122,2023-10-10,5,2,36,20231010,2,20231010,4.812184355372417,-2.0,0,0,1.224682244240404,-0.3790066671798194,0.7133773939399729,1,0.0593858008984486,0.2992873551348726,0.641326843877825,0.9999999999111462,HF
BKG Mendis,Neutral,v Australia, Australia,0,9,2023-10-16,5,5,37,20231016,4,20231016,2.302585092994046,-4.0,0,0,0.721067037532964,-0.3436415418199052,0.769022081109699,1,0.6146007585635,0.3069896379484249,0.0784096036423022,1.0000000001542273,OOF
BKG Mendis,Neutral,v Netherlands, Netherlands,0,11,2023-10-21,5,4,38,20231021,14,20231021,2.4849066497880004,-14.0,0,0,-1.7970089960042364,-0.3554299169398766,0.8246667682794252,1,0.7220479360607501,0.2398221165447999,0.0381299473822906,0.9999999999878406,OOF
BKG Mendis,Neutral,v England, England,0,11,2023-10-26,5,4,39,20231026,6,20231026,2.4849066497880004,-6.0,0,0,0.2174518308255238,-0.3554299169398766,0.8803114554491515,1,0.6101292121997499,0.32181902211425,0.0680517656149542,0.9999999999289542,OOF
BKG Mendis,Neutral,v Afghanistan, Afghanistan,0,39,2023-10-30,5,3,40,20231030,9,20231030,3.688879454113936,-9.0,0,0,-0.5379709792356362,-0.3672182920598481,0.9359561426188776,1,0.1578501585562825,0.4728474403704999,0.3693024009405491,0.9999999998673316,NF
BKG Mendis,Away,v India, India,0,1,2023-11-02,5,2,41,20231102,1,20231102,0.6931471805599453,-1.0,0,1,1.4764898475941242,-0.3790066671798194,0.991600829788604,1,0.9502019867425,0.0466821890514484,0.0031158241682976,0.999999999962246,OOF
BKG Mendis,Neutral,v Bangladesh, Bangladesh,0,19,2023-11-06,5,3,42,20231106,8,20231106,2.995732273553991,-8.0,0,0,-0.2861633758819162,-0.3672182920598481,1.04724551695833,1,0.47229211735915,0.35389338845075,0.1738144941887378,0.9999999999986378,OOF
BKG Mendis,Neutral,v New Zealand, New Zealand,0,6,2023-11-09,5,2,43,20231109,5,20231109,1.9459101490553128,-5.0,0,0,0.4692594341792439,-0.3790066671798194,1.1028902041280562,1,0.8143137575202499,0.164975909370435,0.020710333057967,0.999999999948652,OOF
BKG Mendis,Home,v Zimbabwe, Zimbabwe,0,46,2024-01-06,5,57,44,20240106,11,20240106,3.8501476017100575,-11.0,1,0,-1.0415861859430764,0.2693539644186086,1.1585348912977824,1,0.178293692116675,0.4125700785932749,0.4091362292131208,0.9999999999230706,NF
BKG Mendis,Home,v Zimbabwe, Zimbabwe,0,17,2024-01-08,5,1,45,20240108,11,20240108,2.8903717578961645,-11.0,1,0,-1.0415861859430764,-0.3907950422997909,1.214179578467509,1,0.508139772673675,0.4000633169267499,0.0917969104702669,1.000000000070692,OOF
BKG Mendis,Home,v Zimbabwe, Zimbabwe,1,66,2024-01-11,5,2,46,20240111,11,20240110,4.204692619390966,-11.0,1,0,-1.0415861859430764,-0.3790066671798194,1.2698242656372347,1,0.076921032196259,0.37298670095542,0.550092266829475,0.999999999981154,HF
BKG Mendis,Home,v Afghanistan, Afghanistan,0,16,2024-02-09,5,28,47,20240209,9,20240110,2.833213344056216,-9.0,1,0,-0.5379709792356362,-0.0725089140605625,1.325468952806961,1,0.492126019281125,0.4057809336585,0.1020930470013479,0.9999999999409729,OOF
BKG Mendis,Home,v Afghanistan, Afghanistan,0,61,2024-02-11,5,1,48,20240211,9,20240110,4.127134385045092,-9.0,1,0,-0.5379709792356362,-0.3907950422997909,1.3811136399766872,1,0.0938949992528622,0.441296650165325,0.4648083506182592,1.0000000000364464,HF
BKG Mendis,Home,v Afghanistan, Afghanistan,0,40,2024-02-14,5,2,49,20240214,9,20240110,3.713572066704308,-9.0,1,0,-0.5379709792356362,-0.3790066671798194,1.4367583271464133,1,0.14340285438997,0.5085256065395,0.3480715389630047,0.9999999998924747,NF
BKG Mendis,Away,v Bangladesh, Bangladesh,0,59,2024-03-13,5,27,50,20240313,8,20240110,4.0943445622221,-8.0,0,1,-0.2861633758819162,-0.0842972891805339,1.4924030143161395,1,0.0587590544267664,0.39886716316261,0.542373782454902,1.0000000000442784,HF
BKG Mendis,Away,v Bangladesh, Bangladesh,0,16,2024-03-15,5,1,51,20240315,8,20240110,2.833213344056216,-8.0,0,1,-0.2861633758819162,-0.3907950422997909,1.5480477014858658,1,0.325258762022125,0.49829325810975,0.1764479797709761,0.999999999902851,NF
BKG Mendis,Away,v Bangladesh, Bangladesh,0,29,2024-03-18,5,2,52,20240318,8,20240110,3.4011973816621555,-8.0,0,1,-0.2861633758819162,-0.3790066671798194,1.6036923886555918,1,0.13660191439122,0.5507076854009999,0.3126904002312749,1.0000000000234948,NF
BKG Mendis,Home,v India, India,0,14,2024-08-02,5,136,53,20240802,1,20240802,2.70805020110221,-1.0,1,0,1.4764898475941242,1.2006355988963509,1.659337075825318,1,0.3225363053328725,0.5448398692685,0.1326238253089784,0.9999999999103509,NF
BKG Mendis,Home,v India, India,0,30,2024-08-04,5,1,54,20240804,1,20240804,3.4339872044851463,-1.0,1,0,1.4764898475941242,-0.3907950422997909,1.7149817629950443,1,0.1327040923252597,0.57238359484375,0.2949123129243736,1.0000000000933833,NF
BKG Mendis,Home,v India, India,0,59,2024-08-07,5,2,55,20240807,1,20240807,4.0943445622221,-1.0,1,0,1.4764898475941242,-0.3790066671798194,1.7706264501647706,1,0.0591539613415238,0.436116900528145,0.5047291381382035,1.0000000000078724,HF
BKG Mendis,Home,v West Indies, West Indies,0,13,2024-10-20,5,73,56,20241020,10,20241020,2.639057329615259,-10.0,1,0,-0.7897785825893563,0.4579679663381513,1.8262711373344964,1,0.58634106392975,0.349923685963475,0.0637352500827357,0.9999999999759608,OOF
BKG Mendis,Home,v West Indies, West Indies,0,3,2024-10-23,5,2,57,20241023,10,20241023,1.3862943611198906,-10.0,1,0,-0.7897785825893563,-0.3790066671798194,1.881915824504223,1,0.9551836741575,0.0423049423632108,0.0025113835288072,1.0000000000495182,OOF
BKG Mendis,Home,v West Indies, West Indies,1,56,2024-10-26,5,2,58,20241026,10,20241026,4.04305126783455,-10.0,1,0,-0.7897785825893563,-0.3790066671798194,1.937560511673949,1,0.1078140641021332,0.2851054410373325,0.60708049493675,1.0000000000762157,HF
BKG Mendis,Home,v New Zealand, New Zealand,0,143,2024-11-13,5,17,59,20241113,5,20241113,4.969813299576001,-5.0,1,0,0.4692594341792439,-0.2021810403802481,1.993205198843675,1,0.064645617815087,0.263070514610201,0.6722838675273,0.9999999999525879,HF
BKG Mendis,Home,v New Zealand, New Zealand,1,74,2024-11-17,5,3,60,20241117,5,20241117,4.31748811353631,-5.0,1,0,0.4692594341792439,-0.3672182920598481,2.048849886013401,1,0.0627075185767647,0.2602519555752085,0.67704052581075,0.9999999999627233,HF
BKG Mendis,Away,v New Zealand, New Zealand,0,2,2025-01-05,5,48,61,20250105,5,20250105,1.0986122886681096,-5.0,0,1,0.4692594341792439,0.1632585883388658,2.1044945731831275,1,0.9439802617574998,0.0495126060496824,0.0065071321514112,0.9999999999585935,OOF
BKG Mendis,Away,v New Zealand, New Zealand,0,2,2025-01-08,5,2,62,20250108,5,20250108,1.0986122886681096,-5.0,0,1,0.4692594341792439,-0.3790066671798194,2.160139260352853,1,0.971028659545,0.0261792803821242,0.0027920601243278,1.000000000051452,OOF
BKG Mendis,Away,v New Zealand, New Zealand,0,54,2025-01-11,5,2,63,20250111,5,20250111,4.007333185232471,-5.0,0,1,0.4692594341792439,-0.3790066671798194,2.21578394752258,1,0.1031072388518104,0.2818550139404749,0.6150377471766233,0.9999999999689086,HF
BKG Mendis,Home,v Australia, Australia,0,19,2025-02-12,5,31,64,20250212,2,20250212,2.995732273553991,-2.0,1,0,1.224682244240404,-0.0371437887006483,2.271428634692306,1,0.35944006576458,0.42766242298675,0.2128975111206453,0.9999999998719753,NF
BKG Mendis,Home,v Australia, Australia,0,101,2025-02-14,5,1,65,20250214,2,20250214,4.624972813284271,-2.0,1,0,1.224682244240404,-0.3907950422997909,2.327073321862032,1,0.0610919229407909,0.330952434336108,0.6079556427333,1.000000000010199,HF
BKG Mendis,Home,v Bangladesh, Bangladesh,0,45,2025-07-02,5,137,66,20250702,10,20250702,3.828641396489095,-10.0,1,0,-0.7897785825893563,1.2124239740163223,2.3827180090317586,1,0.140360010635416,0.43430999196965,0.4253299974912165,1.0000000000962825,NF
BKG Mendis,Home,v Bangladesh, Bangladesh,0,56,2025-07-05,5,2,67,20250705,9,20250705,4.04305126783455,-9.0,1,0,-0.5379709792356362,-0.3790066671798194,2.4383626962014846,1,0.0984863276399059,0.44596121196055,0.4555524603759529,0.9999999999764088,HF
BKG Mendis,Home,v Bangladesh, Bangladesh,0,124,2025-07-08,5,2,68,20250708,9,20250708,4.8283137373023015,-9.0,1,0,-0.5379709792356362,-0.3790066671798194,2.49400738337121,1,0.0520480838292172,0.33076962442982,0.61718229191,1.0000000001690372,HF
BKG Mendis,Away,v Zimbabwe, Zimbabwe,0,38,2025-08-29,5,51,69,20250829,11,20250829,3.6635616461296463,-11.0,0,1,-1.0415861859430764,0.1986237136987801,2.549652070540937,1,0.127534865418725,0.4336723689545,0.4387927656001834,0.9999999999734084,HF
BKG Mendis,Away,v Zimbabwe, Zimbabwe,0,5,2025-08-31,5,1,70,20250831,11,20250831,1.791759469228055,-11.0,0,1,-1.0415861859430764,-0.3907950422997909,2.605296757710663,1,0.867764277445,0.1184203083536875,0.0138154141340557,0.9999999999327432,OOF
BKG Mendis,Away,v Pakistan, Pakistan,0,0,2025-11-11,5,71,71,20251111,4,20251111,0.0,-4.0,0,1,0.721067037532964,0.4343912160982084,2.660941444880389,1,0.990975263045,0.0085377312764922,0.0004870056745196,0.9999999999960119,OOF
BKG Mendis,Away,v Pakistan, Pakistan,0,20,2025-11-14,5,2,72,20251114,4,20251114,3.044522437723423,-4.0,0,1,0.721067037532964,-0.3790066671798194,2.716586132050116,1,0.3489913608942749,0.36119713067255,0.2898115084291247,0.9999999999959495,NF
BKG Mendis,Away,v Pakistan, Pakistan,0,34,2025-11-16,5,1,73,20251116,4,20251116,3.555348061489413,-4.0,0,1,0.721067037532964,-0.3907950422997909,2.7722308192198417,1,0.1296162496230892,0.4297632288765,0.4406205214634151,0.9999999999630043,HF
C Karunaratne,Away,v England, England,0,21,2021-07-01,7,1,1,20210701,3,20210701,3.091042453358316,-3.0,0,1,0.972874640886684,-0.3907950422997909,-1.2341866570004438,2,0.0520387023290412,0.7555186981215,0.1924425994442178,0.999999999894759,NF
C Karunaratne,Away,v England, England,0,11,2021-07-04,7,2,2,20210704,3,20210704,2.4849066497880004,-3.0,0,1,0.972874640886684,-0.3790066671798194,-1.1785419698307178,2,0.16773024823519,0.6661501362315,0.1661196156489232,1.0000000001156133,NF
C Karunaratne,Home,v India, India,1,43,2021-07-18,7,13,3,20210718,4,20210718,3.784189633918261,-4.0,1,0,0.721067037532964,-0.2493345408601338,-1.1228972826609915,2,0.0510265507452434,0.443313067868626,0.50566038147925,1.0000000000931193,HF
C Karunaratne,Home,v India, India,1,44,2021-07-20,7,1,4,20210720,4,20210720,3.80666248977032,-4.0,1,0,0.721067037532964,-0.3907950422997909,-1.0672525954912653,2,0.0557415797172828,0.3543295718072535,0.589928848375,0.9999999998995364,HF
C Karunaratne,Home,v India, India,0,3,2021-07-23,7,2,5,20210723,4,20210723,1.3862943611198906,-4.0,1,0,0.721067037532964,-0.3790066671798194,-1.011607908321539,2,0.8706154974075,0.1134442341077017,0.0159402684163632,0.9999999999315649,OOF
C Karunaratne,Home,v South Africa, South Africa,1,7,2021-09-02,7,40,6,20210902,5,20210902,2.079441541679836,-5.0,1,0,0.4692594341792439,0.0689515873790944,-0.955963221151813,2,0.252807321730675,0.3438768665992249,0.403315811669525,0.9999999999994249,HF
C Karunaratne,Home,v South Africa, South Africa,0,36,2021-09-04,7,1,7,20210904,5,20210904,3.610917912644224,-5.0,1,0,0.4692594341792439,-0.3907950422997909,-0.9003185339820867,2,0.1084956321853204,0.4090143670333725,0.4824900008790437,1.0000000000977365,HF
C Karunaratne,Home,v South Africa, South Africa,0,16,2021-09-07,7,2,8,20210907,5,20210907,2.833213344056216,-5.0,1,0,0.4692594341792439,-0.3790066671798194,-0.8446738468123606,2,0.2836100873605249,0.50531182012425,0.2110780926556072,1.0000000001403822,NF
C Karunaratne,Home,v Zimbabwe, Zimbabwe,1,5,2022-01-16,7,130,9,20220116,14,20220116,1.791759469228055,-14.0,1,0,-1.7970089960042364,1.1299053481765222,-0.7890291596426343,2,0.2399356617925,0.44350568358275,0.316558654705225,1.000000000080475,NF
C Karunaratne,Home,v Zimbabwe, Zimbabwe,0,34,2022-01-18,7,1,10,20220118,14,20220118,3.555348061489413,-14.0,1,0,-1.7970089960042364,-0.3907950422997909,-0.7333844724729082,2,0.1599731641417375,0.53236914478725,0.3076576910095386,0.9999999999385261,NF
C Karunaratne,Home,v Zimbabwe, Zimbabwe,0,30,2022-01-21,7,2,11,20220121,14,20220121,3.4339872044851463,-14.0,1,0,-1.7970089960042364,-0.3790066671798194,-0.677739785303182,2,0.171771039726015,0.5694237144317499,0.2588052458944873,1.0000000000522522,NF
C Karunaratne,Home,v Australia, Australia,0,7,2022-06-14,7,143,12,20220614,3,20220614,2.079441541679836,-3.0,1,0,0.972874640886684,1.2831542247361507,-0.6220950981334558,2,0.51450185920175,0.419261510955875,0.0662366299008863,1.0000000000585112,OOF
C Karunaratne,Home,v Australia, Australia,0,18,2022-06-16,7,1,13,20220616,4,20220616,2.9444389791664403,-4.0,1,0,0.721067037532964,-0.3907950422997909,-0.5664504109637296,2,0.237593374194045,0.55547997031475,0.206926655526466,1.0000000000352611,NF
C Karunaratne,Home,v Australia, Australia,1,0,2022-06-19,7,2,14,20220619,5,20220619,0.0,-5.0,1,0,0.4692594341792439,-0.3790066671798194,-0.5108057237940034,2,0.3326727495157499,0.4114642541839999,0.255862996286875,0.9999999999866247,NF
C Karunaratne,Home,v Australia, Australia,0,7,2022-06-21,7,1,15,20220621,5,20220621,2.079441541679836,-5.0,1,0,0.4692594341792439,-0.3907950422997909,-0.4551610366242772,2,0.65628224752575,0.2986121156536749,0.0451056368293209,1.000000000008746,OOF
C Karunaratne,Home,v Australia, Australia,0,75,2022-06-24,7,2,16,20220624,5,20220624,4.330733340286331,-5.0,1,0,0.4692594341792439,-0.3790066671798194,-0.399516349454551,2,0.0711961667602778,0.3410410384262672,0.58776279480272,0.999999999989265,HF
C Karunaratne,Away,v India, India,0,14,2023-01-10,7,199,17,20230110,5,20230110,2.70805020110221,-5.0,0,1,0.4692594341792439,1.9433032314545504,-0.3438716622848248,2,0.221988429805355,0.48447764800275,0.2935339222241243,1.0000000000322293,NF
C Karunaratne,Away,v India, India,0,17,2023-01-12,7,1,18,20230112,4,20230112,2.8903717578961645,-4.0,0,1,0.721067037532964,-0.3907950422997909,-0.2882269751150986,2,0.16207597354117,0.5438778877385,0.2940461387395591,1.000000000019229,NF
C Karunaratne,Away,v India, India,0,1,2023-01-15,7,2,19,20230115,4,20230115,0.6931471805599453,-4.0,0,1,0.721067037532964,-0.3790066671798194,-0.2325822879453724,2,0.93337917106,0.0624381996440727,0.0041826292240475,0.9999999999281203,OOF
C Karunaratne,Away,v New Zealand, New Zealand,0,11,2023-03-25,7,68,20,20230325,3,20230325,2.4849066497880004,-3.0,0,1,0.972874640886684,0.3990260907382942,-0.1769376007756462,2,0.400984370392975,0.3812919279894999,0.2177237016193709,1.0000000000018459,OOF
C Karunaratne,Away,v New Zealand, New Zealand,0,24,2023-03-31,7,5,21,20230331,2,20230331,3.218875824868201,-2.0,0,1,1.224682244240404,-0.3436415418199052,-0.12129291360592,2,0.1207111928727242,0.4405350679409125,0.4387537391114967,0.9999999999251334,NF
C Karunaratne,Neutral,v Australia, Australia,0,2,2023-10-16,7,198,22,20231016,4,20231016,1.0986122886681096,-4.0,0,0,0.721067037532964,1.9315148563345788,-0.0656482264361938,2,0.9089724514875,0.0833144695134542,0.0077130790172896,1.0000000000182439,OOF
C Karunaratne,Neutral,v New Zealand, New Zealand,0,6,2023-11-09,7,23,23,20231109,5,20231109,1.9459101490553128,-5.0,0,0,0.4692594341792439,-0.1314507896604196,-0.0100035392664676,2,0.80117049961525,0.163687625145025,0.0351418753439854,1.0000000001042604,OOF
CAK Rajitha,Home,v Afghanistan, Afghanistan,0,8,2022-11-25,9,492,1,20221125,9,20221125,2.19722457733622,-9.0,1,0,-0.5379709792356362,5.397297141606177,-1.2341866570004438,3,0.2153318612808674,0.7197367327245,0.0649314060141601,1.0000000000195275,NF
CAK Rajitha,Away,v India, India,1,9,2023-01-10,9,45,2,20230110,5,20230110,2.302585092994046,-5.0,0,1,0.4692594341792439,0.1278934629789515,-1.1785419698307178,3,0.0808445422493725,0.5587449312062499,0.3604105264410249,0.9999999998966473,NF
CAK Rajitha,Away,v India, India,1,17,2023-01-12,9,1,3,20230112,4,20230112,2.8903717578961645,-4.0,0,1,0.721067037532964,-0.3907950422997909,-1.1228972826609915,3,0.062611447911999,0.43799594362535,0.4993926086387499,1.000000000176099,HF
CAK Rajitha,Away,v India, India,1,13,2023-01-15,9,2,4,20230115,4,20230115,2.639057329615259,-4.0,0,1,0.721067037532964,-0.3790066671798194,-1.0672525954912653,3,0.077588730797121,0.4058346588438,0.51657661033725,0.999999999978171,HF
CAK Rajitha,Away,v New Zealand, New Zealand,0,5,2023-03-25,9,68,5,20230325,3,20230325,1.791759469228055,-3.0,0,1,0.972874640886684,0.3990260907382942,-1.011607908321539,3,0.4755243792243749,0.4134469410145,0.1110286797570409,0.9999999999959158,OOF
CAK Rajitha,Away,v New Zealand, New Zealand,0,9,2023-03-31,9,5,6,20230331,2,20230331,2.302585092994046,-2.0,0,1,1.224682244240404,-0.3436415418199052,-0.955963221151813,3,0.2659561459530975,0.5332892838257501,0.2007545701966161,0.9999999999754637,NF
CAK Rajitha,Home,v Afghanistan, Afghanistan,0,0,2023-06-02,9,62,7,20230602,8,20230602,0.0,-8.0,1,0,-0.2861633758819162,0.3282958400184657,-0.9003185339820867,3,0.978172326455,0.0207512007991136,0.0010764727299456,0.9999999999840592,OOF
CAK Rajitha,Neutral,v Ireland, Ireland,0,0,2023-06-25,9,22,8,20230625,13,20230625,0.0,-13.0,0,0,-1.5452013926505164,-0.1432391647803911,-0.8446738468123606,3,0.993992296565,0.0056056487652069,0.0004020547162679,1.0000000000464748,OOF
CAK Rajitha,Neutral,v Scotland, Scotland,0,1,2023-06-27,9,1,9,20230627,12,20230627,0.6931471805599453,-12.0,0,0,-1.2933937892967964,-0.3907950422997909,-0.7890291596426343,3,0.98740136846,0.0113750308548207,0.0012236006981971,1.0000000000130178,OOF
CAK Rajitha,Home,v Bangladesh, Bangladesh,1,1,2023-09-09,9,73,10,20230909,7,20230909,0.6931471805599453,-7.0,1,0,-0.0343557725281961,0.4579679663381513,-0.7333844724729082,3,0.45423353999,0.231233702852175,0.31453275707607,0.999999999918245,OOF
CAK Rajitha,Home,v India, India,0,1,2023-09-12,9,2,11,20230912,3,20230912,0.6931471805599453,-3.0,1,0,0.972874640886684,-0.3790066671798194,-0.677739785303182,3,0.968644182665,0.0285243848183533,0.002831432428562,0.9999999999119152,OOF
CAK Rajitha,Neutral,v South Africa, South Africa,0,33,2023-10-07,9,24,12,20231007,4,20231007,3.5263605246161616,-4.0,0,0,0.721067037532964,-0.1196624145404482,-0.6220950981334558,3,0.1216601007920952,0.2994668003149025,0.5788730988701293,0.999999999977127,HF
CAK Rajitha,Neutral,v Afghanistan, Afghanistan,0,5,2023-10-30,9,22,13,20231030,9,20231030,1.791759469228055,-9.0,0,0,-0.5379709792356362,-0.1432391647803911,-0.5664504109637296,3,0.7839829115,0.179294335195625,0.0367227533638803,1.0000000000595053,OOF
CAK Rajitha,Away,v India, India,0,14,2023-11-02,9,2,14,20231102,1,20231102,2.70805020110221,-1.0,0,1,1.4764898475941242,-0.3790066671798194,-0.5108057237940034,3,0.20578897634516,0.4217417837165,0.3724692399729459,1.0000000000346059,NF
CAK Rajitha,Neutral,v Bangladesh, Bangladesh,0,0,2023-11-06,9,3,15,20231106,8,20231106,0.0,-8.0,0,0,-0.2861633758819162,-0.3672182920598481,-0.4551610366242772,3,0.98458146008,0.014600330467136,0.0008182094715672,1.0000000000187033,OOF
CBRLS Kumara,Away,v India, India,0,0,2023-01-12,10,47,1,20230112,4,20230112,0.0,-4.0,0,1,0.721067037532964,0.1514702132188944,-1.2341866570004438,4,0.89020139156245,0.106475417033771,0.0033231914371589,1.00000000003338,OOF
CBRLS Kumara,Away,v India, India,0,9,2023-01-15,10,2,2,20230115,4,20230115,2.302585092994046,-4.0,0,1,0.721067037532964,-0.3790066671798194,-1.1785419698307178,4,0.4231311167086,0.3850913237660249,0.1917775596892156,1.0000000001638405,OOF
CBRLS Kumara,Away,v New Zealand, New Zealand,0,10,2023-03-25,10,68,3,20230325,3,20230325,2.3978952727983707,-3.0,0,1,0.972874640886684,0.3990260907382942,-1.1228972826609915,4,0.2821685348125,0.49576996778975,0.2220614973483304,0.9999999999505804,NF
CBRLS Kumara,Away,v New Zealand, New Zealand,1,0,2023-03-31,10,5,4,20230331,2,20230331,0.0,-2.0,0,1,1.224682244240404,-0.3436415418199052,-1.0672525954912653,4,0.33364825012675,0.3912257405985,0.275126009328675,1.0000000000539249,NF
CBRLS Kumara,Home,v Afghanistan, Afghanistan,1,4,2023-06-02,10,62,5,20230602,8,20230602,1.6094379124341005,-8.0,1,0,-0.2861633758819162,0.3282958400184657,-1.011607908321539,4,0.2470571645365,0.411142115317,0.34180072012975,0.9999999999832501,NF
CBRLS Kumara,Neutral,v Ireland, Ireland,0,4,2023-06-25,10,22,6,20230625,13,20230625,1.6094379124341005,-13.0,0,0,-1.5452013926505164,-0.1432391647803911,-0.955963221151813,4,0.8522268094925001,0.13270037409008,0.0150728164204672,1.0000000000030473,OOF
CBRLS Kumara,Neutral,v Scotland, Scotland,0,5,2023-06-27,10,1,7,20230627,12,20230627,1.791759469228055,-12.0,0,0,-1.2933937892967964,-0.3907950422997909,-0.9003185339820867,4,0.854090601725,0.1258855386462275,0.020023859660598,1.0000000000318254,OOF
CBRLS Kumara,Neutral,v Netherlands, Netherlands,0,2,2023-06-30,10,2,8,20230630,15,20230630,1.0986122886681096,-15.0,0,0,-2.048816599357957,-0.3790066671798194,-0.8446738468123606,4,0.963800791445,0.0336688693333454,0.0025303391478871,0.9999999999262325,OOF
CBRLS Kumara,Neutral,v Australia, Australia,0,4,2023-10-16,10,107,9,20231016,4,20231016,1.6094379124341005,-4.0,0,0,0.721067037532964,0.8587727204171796,-0.7890291596426343,4,0.8401324751435,0.12799808243822,0.0318694424074185,0.9999999999891385,OOF
CBRLS Kumara,Away,v Bangladesh, Bangladesh,1,5,2024-03-13,10,148,10,20240313,8,20240110,1.791759469228055,-8.0,0,1,-0.2861633758819162,1.342096100336008,-0.7333844724729082,4,0.254307308059725,0.335188317972775,0.410504373895125,0.999999999927625,HF
CBRLS Kumara,Away,v Bangladesh, Bangladesh,0,1,2024-03-18,10,4,11,20240318,8,20240110,0.6931471805599453,-8.0,0,1,-0.2861633758819162,-0.3554299169398766,-0.677739785303182,4,0.95317472337,0.0431142497889392,0.0037110268325556,0.9999999999914948,OOF
CBRLS Kumara,Away,v New Zealand, New Zealand,1,1,2025-01-05,10,292,12,20250105,5,20250105,0.6931471805599453,-5.0,0,1,0.4692594341792439,3.0396221176118923,-0.6220950981334558,4,0.399021524373,0.264721462105075,0.336257013506475,0.9999999999845501,OOF
DM de Silva,Away,v Bangladesh, Bangladesh,0,10,2021-05-25,13,1,1,20210525,7,20210525,2.3978952727983707,-7.0,0,1,-0.0343557725281961,-0.3907950422997909,-1.2341866570004438,5,0.1658090331683025,0.761474563158,0.0727164037174355,1.0000000000437381,NF
